Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35008,"Brampton Centre","Brampton-Centre"," 1","Brampton",N,N,"",0,436,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,4
35008,"Brampton Centre","Brampton-Centre"," 1","Brampton",N,N,"",0,436,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 1","Brampton",N,N,"",0,436,"Gosal","","Bal","Conservative","Conservateur",Y,N,90
35008,"Brampton Centre","Brampton-Centre"," 1","Brampton",N,N,"",0,436,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,34
35008,"Brampton Centre","Brampton-Centre"," 1","Brampton",N,N,"",0,436,"Sangha","","Ramesh","Liberal","Libéral",N,Y,85
35008,"Brampton Centre","Brampton-Centre"," 2","Brampton",N,N,"",0,431,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,6
35008,"Brampton Centre","Brampton-Centre"," 2","Brampton",N,N,"",0,431,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 2","Brampton",N,N,"",0,431,"Gosal","","Bal","Conservative","Conservateur",Y,N,86
35008,"Brampton Centre","Brampton-Centre"," 2","Brampton",N,N,"",0,431,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,36
35008,"Brampton Centre","Brampton-Centre"," 2","Brampton",N,N,"",0,431,"Sangha","","Ramesh","Liberal","Libéral",N,Y,55
35008,"Brampton Centre","Brampton-Centre"," 3","Brampton",N,N,"",1,302,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,4
35008,"Brampton Centre","Brampton-Centre"," 3","Brampton",N,N,"",1,302,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 3","Brampton",N,N,"",1,302,"Gosal","","Bal","Conservative","Conservateur",Y,N,55
35008,"Brampton Centre","Brampton-Centre"," 3","Brampton",N,N,"",1,302,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,34
35008,"Brampton Centre","Brampton-Centre"," 3","Brampton",N,N,"",1,302,"Sangha","","Ramesh","Liberal","Libéral",N,Y,56
35008,"Brampton Centre","Brampton-Centre"," 4","Brampton",N,N,"",0,334,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 4","Brampton",N,N,"",0,334,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 4","Brampton",N,N,"",0,334,"Gosal","","Bal","Conservative","Conservateur",Y,N,53
35008,"Brampton Centre","Brampton-Centre"," 4","Brampton",N,N,"",0,334,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
35008,"Brampton Centre","Brampton-Centre"," 4","Brampton",N,N,"",0,334,"Sangha","","Ramesh","Liberal","Libéral",N,Y,90
35008,"Brampton Centre","Brampton-Centre"," 5","Brampton",N,N,"",1,323,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,3
35008,"Brampton Centre","Brampton-Centre"," 5","Brampton",N,N,"",1,323,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 5","Brampton",N,N,"",1,323,"Gosal","","Bal","Conservative","Conservateur",Y,N,67
35008,"Brampton Centre","Brampton-Centre"," 5","Brampton",N,N,"",1,323,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,25
35008,"Brampton Centre","Brampton-Centre"," 5","Brampton",N,N,"",1,323,"Sangha","","Ramesh","Liberal","Libéral",N,Y,54
35008,"Brampton Centre","Brampton-Centre"," 6","Brampton",N,N,"",0,323,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,5
35008,"Brampton Centre","Brampton-Centre"," 6","Brampton",N,N,"",0,323,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 6","Brampton",N,N,"",0,323,"Gosal","","Bal","Conservative","Conservateur",Y,N,51
35008,"Brampton Centre","Brampton-Centre"," 6","Brampton",N,N,"",0,323,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,34
35008,"Brampton Centre","Brampton-Centre"," 6","Brampton",N,N,"",0,323,"Sangha","","Ramesh","Liberal","Libéral",N,Y,59
35008,"Brampton Centre","Brampton-Centre"," 7","Brampton",N,N,"",0,440,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,8
35008,"Brampton Centre","Brampton-Centre"," 7","Brampton",N,N,"",0,440,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 7","Brampton",N,N,"",0,440,"Gosal","","Bal","Conservative","Conservateur",Y,N,98
35008,"Brampton Centre","Brampton-Centre"," 7","Brampton",N,N,"",0,440,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,28
35008,"Brampton Centre","Brampton-Centre"," 7","Brampton",N,N,"",0,440,"Sangha","","Ramesh","Liberal","Libéral",N,Y,91
35008,"Brampton Centre","Brampton-Centre"," 8","Brampton",N,N,"",0,289,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,5
35008,"Brampton Centre","Brampton-Centre"," 8","Brampton",N,N,"",0,289,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 8","Brampton",N,N,"",0,289,"Gosal","","Bal","Conservative","Conservateur",Y,N,49
35008,"Brampton Centre","Brampton-Centre"," 8","Brampton",N,N,"",0,289,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,17
35008,"Brampton Centre","Brampton-Centre"," 8","Brampton",N,N,"",0,289,"Sangha","","Ramesh","Liberal","Libéral",N,Y,66
35008,"Brampton Centre","Brampton-Centre"," 9","Brampton",N,N,"",1,306,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 9","Brampton",N,N,"",1,306,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 9","Brampton",N,N,"",1,306,"Gosal","","Bal","Conservative","Conservateur",Y,N,55
35008,"Brampton Centre","Brampton-Centre"," 9","Brampton",N,N,"",1,306,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
35008,"Brampton Centre","Brampton-Centre"," 9","Brampton",N,N,"",1,306,"Sangha","","Ramesh","Liberal","Libéral",N,Y,72
35008,"Brampton Centre","Brampton-Centre"," 10","Brampton",N,N,"",1,447,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,4
35008,"Brampton Centre","Brampton-Centre"," 10","Brampton",N,N,"",1,447,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,3
35008,"Brampton Centre","Brampton-Centre"," 10","Brampton",N,N,"",1,447,"Gosal","","Bal","Conservative","Conservateur",Y,N,57
35008,"Brampton Centre","Brampton-Centre"," 10","Brampton",N,N,"",1,447,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,32
35008,"Brampton Centre","Brampton-Centre"," 10","Brampton",N,N,"",1,447,"Sangha","","Ramesh","Liberal","Libéral",N,Y,115
35008,"Brampton Centre","Brampton-Centre"," 11","Brampton",N,N,"",2,384,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,7
35008,"Brampton Centre","Brampton-Centre"," 11","Brampton",N,N,"",2,384,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 11","Brampton",N,N,"",2,384,"Gosal","","Bal","Conservative","Conservateur",Y,N,72
35008,"Brampton Centre","Brampton-Centre"," 11","Brampton",N,N,"",2,384,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,38
35008,"Brampton Centre","Brampton-Centre"," 11","Brampton",N,N,"",2,384,"Sangha","","Ramesh","Liberal","Libéral",N,Y,112
35008,"Brampton Centre","Brampton-Centre"," 12","Brampton",N,N,"",1,428,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,3
35008,"Brampton Centre","Brampton-Centre"," 12","Brampton",N,N,"",1,428,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,3
35008,"Brampton Centre","Brampton-Centre"," 12","Brampton",N,N,"",1,428,"Gosal","","Bal","Conservative","Conservateur",Y,N,84
35008,"Brampton Centre","Brampton-Centre"," 12","Brampton",N,N,"",1,428,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,38
35008,"Brampton Centre","Brampton-Centre"," 12","Brampton",N,N,"",1,428,"Sangha","","Ramesh","Liberal","Libéral",N,Y,82
35008,"Brampton Centre","Brampton-Centre"," 13","Brampton",N,N,"",2,348,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,4
35008,"Brampton Centre","Brampton-Centre"," 13","Brampton",N,N,"",2,348,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 13","Brampton",N,N,"",2,348,"Gosal","","Bal","Conservative","Conservateur",Y,N,58
35008,"Brampton Centre","Brampton-Centre"," 13","Brampton",N,N,"",2,348,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,26
35008,"Brampton Centre","Brampton-Centre"," 13","Brampton",N,N,"",2,348,"Sangha","","Ramesh","Liberal","Libéral",N,Y,66
35008,"Brampton Centre","Brampton-Centre"," 14","Brampton",N,N,"",4,474,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,8
35008,"Brampton Centre","Brampton-Centre"," 14","Brampton",N,N,"",4,474,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 14","Brampton",N,N,"",4,474,"Gosal","","Bal","Conservative","Conservateur",Y,N,87
35008,"Brampton Centre","Brampton-Centre"," 14","Brampton",N,N,"",4,474,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,43
35008,"Brampton Centre","Brampton-Centre"," 14","Brampton",N,N,"",4,474,"Sangha","","Ramesh","Liberal","Libéral",N,Y,95
35008,"Brampton Centre","Brampton-Centre"," 15","Brampton",N,N,"",1,348,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 15","Brampton",N,N,"",1,348,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 15","Brampton",N,N,"",1,348,"Gosal","","Bal","Conservative","Conservateur",Y,N,43
35008,"Brampton Centre","Brampton-Centre"," 15","Brampton",N,N,"",1,348,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
35008,"Brampton Centre","Brampton-Centre"," 15","Brampton",N,N,"",1,348,"Sangha","","Ramesh","Liberal","Libéral",N,Y,85
35008,"Brampton Centre","Brampton-Centre"," 16","Brampton",N,N,"",0,404,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,3
35008,"Brampton Centre","Brampton-Centre"," 16","Brampton",N,N,"",0,404,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 16","Brampton",N,N,"",0,404,"Gosal","","Bal","Conservative","Conservateur",Y,N,51
35008,"Brampton Centre","Brampton-Centre"," 16","Brampton",N,N,"",0,404,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35008,"Brampton Centre","Brampton-Centre"," 16","Brampton",N,N,"",0,404,"Sangha","","Ramesh","Liberal","Libéral",N,Y,101
35008,"Brampton Centre","Brampton-Centre"," 17","Brampton",N,N,"",0,420,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 17","Brampton",N,N,"",0,420,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 17","Brampton",N,N,"",0,420,"Gosal","","Bal","Conservative","Conservateur",Y,N,52
35008,"Brampton Centre","Brampton-Centre"," 17","Brampton",N,N,"",0,420,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35008,"Brampton Centre","Brampton-Centre"," 17","Brampton",N,N,"",0,420,"Sangha","","Ramesh","Liberal","Libéral",N,Y,105
35008,"Brampton Centre","Brampton-Centre"," 18","Brampton",N,N,"",0,411,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,11
35008,"Brampton Centre","Brampton-Centre"," 18","Brampton",N,N,"",0,411,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 18","Brampton",N,N,"",0,411,"Gosal","","Bal","Conservative","Conservateur",Y,N,87
35008,"Brampton Centre","Brampton-Centre"," 18","Brampton",N,N,"",0,411,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,34
35008,"Brampton Centre","Brampton-Centre"," 18","Brampton",N,N,"",0,411,"Sangha","","Ramesh","Liberal","Libéral",N,Y,85
35008,"Brampton Centre","Brampton-Centre"," 19","Brampton",N,N,"",2,497,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,5
35008,"Brampton Centre","Brampton-Centre"," 19","Brampton",N,N,"",2,497,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 19","Brampton",N,N,"",2,497,"Gosal","","Bal","Conservative","Conservateur",Y,N,111
35008,"Brampton Centre","Brampton-Centre"," 19","Brampton",N,N,"",2,497,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,41
35008,"Brampton Centre","Brampton-Centre"," 19","Brampton",N,N,"",2,497,"Sangha","","Ramesh","Liberal","Libéral",N,Y,109
35008,"Brampton Centre","Brampton-Centre"," 20","Brampton",N,N,"",0,442,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,6
35008,"Brampton Centre","Brampton-Centre"," 20","Brampton",N,N,"",0,442,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 20","Brampton",N,N,"",0,442,"Gosal","","Bal","Conservative","Conservateur",Y,N,77
35008,"Brampton Centre","Brampton-Centre"," 20","Brampton",N,N,"",0,442,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,40
35008,"Brampton Centre","Brampton-Centre"," 20","Brampton",N,N,"",0,442,"Sangha","","Ramesh","Liberal","Libéral",N,Y,99
35008,"Brampton Centre","Brampton-Centre"," 21","Brampton",N,N,"",10,476,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,6
35008,"Brampton Centre","Brampton-Centre"," 21","Brampton",N,N,"",10,476,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 21","Brampton",N,N,"",10,476,"Gosal","","Bal","Conservative","Conservateur",Y,N,68
35008,"Brampton Centre","Brampton-Centre"," 21","Brampton",N,N,"",10,476,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,33
35008,"Brampton Centre","Brampton-Centre"," 21","Brampton",N,N,"",10,476,"Sangha","","Ramesh","Liberal","Libéral",N,Y,81
35008,"Brampton Centre","Brampton-Centre"," 22","Brampton",N,N,"",2,497,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,6
35008,"Brampton Centre","Brampton-Centre"," 22","Brampton",N,N,"",2,497,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 22","Brampton",N,N,"",2,497,"Gosal","","Bal","Conservative","Conservateur",Y,N,75
35008,"Brampton Centre","Brampton-Centre"," 22","Brampton",N,N,"",2,497,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,38
35008,"Brampton Centre","Brampton-Centre"," 22","Brampton",N,N,"",2,497,"Sangha","","Ramesh","Liberal","Libéral",N,Y,115
35008,"Brampton Centre","Brampton-Centre"," 23","Brampton",N,N,"",1,390,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,4
35008,"Brampton Centre","Brampton-Centre"," 23","Brampton",N,N,"",1,390,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 23","Brampton",N,N,"",1,390,"Gosal","","Bal","Conservative","Conservateur",Y,N,68
35008,"Brampton Centre","Brampton-Centre"," 23","Brampton",N,N,"",1,390,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,29
35008,"Brampton Centre","Brampton-Centre"," 23","Brampton",N,N,"",1,390,"Sangha","","Ramesh","Liberal","Libéral",N,Y,63
35008,"Brampton Centre","Brampton-Centre"," 24","Brampton",N,N,"",6,549,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,10
35008,"Brampton Centre","Brampton-Centre"," 24","Brampton",N,N,"",6,549,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 24","Brampton",N,N,"",6,549,"Gosal","","Bal","Conservative","Conservateur",Y,N,117
35008,"Brampton Centre","Brampton-Centre"," 24","Brampton",N,N,"",6,549,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,33
35008,"Brampton Centre","Brampton-Centre"," 24","Brampton",N,N,"",6,549,"Sangha","","Ramesh","Liberal","Libéral",N,Y,123
35008,"Brampton Centre","Brampton-Centre"," 25","Brampton",N,N,"",0,311,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,4
35008,"Brampton Centre","Brampton-Centre"," 25","Brampton",N,N,"",0,311,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 25","Brampton",N,N,"",0,311,"Gosal","","Bal","Conservative","Conservateur",Y,N,73
35008,"Brampton Centre","Brampton-Centre"," 25","Brampton",N,N,"",0,311,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
35008,"Brampton Centre","Brampton-Centre"," 25","Brampton",N,N,"",0,311,"Sangha","","Ramesh","Liberal","Libéral",N,Y,75
35008,"Brampton Centre","Brampton-Centre"," 26","Brampton",N,N,"",0,305,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 26","Brampton",N,N,"",0,305,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 26","Brampton",N,N,"",0,305,"Gosal","","Bal","Conservative","Conservateur",Y,N,52
35008,"Brampton Centre","Brampton-Centre"," 26","Brampton",N,N,"",0,305,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35008,"Brampton Centre","Brampton-Centre"," 26","Brampton",N,N,"",0,305,"Sangha","","Ramesh","Liberal","Libéral",N,Y,84
35008,"Brampton Centre","Brampton-Centre"," 27","Brampton",N,N,"",4,506,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,10
35008,"Brampton Centre","Brampton-Centre"," 27","Brampton",N,N,"",4,506,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 27","Brampton",N,N,"",4,506,"Gosal","","Bal","Conservative","Conservateur",Y,N,94
35008,"Brampton Centre","Brampton-Centre"," 27","Brampton",N,N,"",4,506,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,33
35008,"Brampton Centre","Brampton-Centre"," 27","Brampton",N,N,"",4,506,"Sangha","","Ramesh","Liberal","Libéral",N,Y,102
35008,"Brampton Centre","Brampton-Centre"," 28","Brampton",N,N,"",3,530,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,6
35008,"Brampton Centre","Brampton-Centre"," 28","Brampton",N,N,"",3,530,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 28","Brampton",N,N,"",3,530,"Gosal","","Bal","Conservative","Conservateur",Y,N,89
35008,"Brampton Centre","Brampton-Centre"," 28","Brampton",N,N,"",3,530,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,145
35008,"Brampton Centre","Brampton-Centre"," 28","Brampton",N,N,"",3,530,"Sangha","","Ramesh","Liberal","Libéral",N,Y,94
35008,"Brampton Centre","Brampton-Centre"," 29","Brampton",N,N,"",1,499,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,8
35008,"Brampton Centre","Brampton-Centre"," 29","Brampton",N,N,"",1,499,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 29","Brampton",N,N,"",1,499,"Gosal","","Bal","Conservative","Conservateur",Y,N,79
35008,"Brampton Centre","Brampton-Centre"," 29","Brampton",N,N,"",1,499,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,39
35008,"Brampton Centre","Brampton-Centre"," 29","Brampton",N,N,"",1,499,"Sangha","","Ramesh","Liberal","Libéral",N,Y,141
35008,"Brampton Centre","Brampton-Centre"," 30","Brampton",N,N,"",2,324,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 30","Brampton",N,N,"",2,324,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
